TERM,CRN,SUBJECT,TITLE,DAYS,TIME,BLDG,LAT,LNG,ROOM,INSTRUCTOR,MEET TYPE,DEPT,LVL,B,Dep,enroll
201520,30447,ELS,STRATEGIC LEADERSHIP,T,1620-1900,WEB5,36.88392057,-76.3040099,N/A,"WOODS, DONNA",SYNC,EFL,GR,,,
201520,30448,ELS,STRATEGIC LEADERSHIP,T,1620-1900,WEB7,36.88392057,-76.3040099,N/A,"WOODS, DONNA",SYNC,EFL,GR,,,
201520,32141,ELS,STRATEGIC LEADERSHIP,W,1910-2150,WEB2,36.88392057,-76.3040099,N/A,"WHITNEY, DERAN",SYNC,EFL,GR,,,
201520,32142,ELS,STRATEGIC LEADERSHIP,W,1910-2150,WEB5,36.88392057,-76.3040099,N/A,"WHITNEY, DERAN",SYNC,EFL,GR,,,
201520,32143,ELS,STRATEGIC LEADERSHIP,W,1910-2150,WEB7,36.88392057,-76.3040099,N/A,"WHITNEY, DERAN",SYNC,EFL,GR,,,
201520,30468,ELS,LDRSHP THRY FOR EDUC IMPRVMENT,R,1620-1900,WEB2,36.88392057,-76.3040099,N/A,"SUTHERLAND, IAN",SYNC,EFL,GR,,,
201520,30469,ELS,LDRSHP THRY FOR EDUC IMPRVMENT,R,1620-1900,WEB5,36.88392057,-76.3040099,N/A,"SUTHERLAND, IAN",SYNC,EFL,GR,,,
201520,30470,ELS,LDRSHP THRY FOR EDUC IMPRVMENT,R,1620-1900,WEB7,36.88392057,-76.3040099,N/A,"SUTHERLAND, IAN",SYNC,EFL,GR,,,
201520,30459,ELS,STRATEGIC LEADERSHIP,W,1910-2150,WEB2,36.88392057,-76.3040099,N/A,"SMITH JR, DANIEL",SYNC,EFL,GR,,,
201520,30460,ELS,STRATEGIC LEADERSHIP,W,1910-2150,WEB5,36.88392057,-76.3040099,N/A,"SMITH JR, DANIEL",SYNC,EFL,GR,,,
201520,30461,ELS,STRATEGIC LEADERSHIP,W,1910-2150,WEB7,36.88392057,-76.3040099,N/A,"SMITH JR, DANIEL",SYNC,EFL,GR,,,
201520,32162,ELS,STRATEGIC LEADERSHIP,W,1910-2150,WEB2,36.88392057,-76.3040099,N/A,"JAMES, ANITA",SYNC,EFL,GR,,,
201520,32164,ELS,STRATEGIC LEADERSHIP,W,1910-2150,WEB5,36.88392057,-76.3040099,N/A,"JAMES, ANITA",SYNC,EFL,GR,,,
201520,32165,ELS,STRATEGIC LEADERSHIP,W,1910-2150,WEB7,36.88392057,-76.3040099,N/A,"JAMES, ANITA",SYNC,EFL,GR,,,
201520,30465,ELS,STRATEGIC LEADERSHIP,R,1620-1900,WEB2,36.88392057,-76.3040099,N/A,"SMITH, GARETT",SYNC,EFL,GR,,,
201520,30466,ELS,STRATEGIC LEADERSHIP,R,1620-1900,WEB5,36.88392057,-76.3040099,N/A,"SMITH, GARETT",SYNC,EFL,GR,,,
201520,30467,ELS,STRATEGIC LEADERSHIP,R,1620-1900,WEB7,36.88392057,-76.3040099,N/A,"SMITH, GARETT",SYNC,EFL,GR,,,
201520,32150,ELS,STRATEGIC LEADERSHIP,M,1910-2150,WEB2,36.88392057,-76.3040099,N/A,"ROGERS, KIPP",SYNC,EFL,GR,,,
201520,32151,ELS,STRATEGIC LEADERSHIP,M,1910-2150,WEB5,36.88392057,-76.3040099,N/A,"ROGERS, KIPP",SYNC,EFL,GR,,,
201520,32152,ELS,STRATEGIC LEADERSHIP,M,1910-2150,WEB7,36.88392057,-76.3040099,N/A,"ROGERS, KIPP",SYNC,EFL,GR,,,
201520,30474,ELS,EDUCATIONAL FINANCE,R,1910-2150,WEB2,36.88392057,-76.3040099,N/A,"OWINGS, WILLIAM",SYNC,ELC,GR,,,
201520,30475,ELS,EDUCATIONAL FINANCE,R,1910-2150,WEB5,36.88392057,-76.3040099,N/A,"OWINGS, WILLIAM",SYNC,ELC,GR,,,
201520,30476,ELS,EDUCATIONAL FINANCE,R,1910-2150,WEB7,36.88392057,-76.3040099,N/A,"OWINGS, WILLIAM",SYNC,ELC,GR,,,
201520,32156,ELS,EDUCATIONAL FINANCE,R,1910-2150,WEB2,36.88392057,-76.3040099,N/A,"THEARD-GIBSON, LYNNELL",SYNC,ELC,GR,,,
201520,32157,ELS,EDUCATIONAL FINANCE,R,1910-2150,WEB5,36.88392057,-76.3040099,N/A,"THEARD-GIBSON, LYNNELL",SYNC,ELC,GR,,,
201520,32158,ELS,EDUCATIONAL FINANCE,R,1910-2150,WEB7,36.88392057,-76.3040099,N/A,"THEARD-GIBSON, LYNNELL",SYNC,ELC,GR,,,
201520,30477,ELS,LEADERSHIP FOR SOCIAL JUSTICE,R,1910-2150,WEB2,36.88392057,-76.3040099,N/A,"MYRAN, STEVEN",SYNC,EFL,GR,,,
201520,30478,ELS,LEADERSHIP FOR SOCIAL JUSTICE,R,1910-2150,WEB5,36.88392057,-76.3040099,N/A,"MYRAN, STEVEN",SYNC,EFL,GR,,,
201520,30479,ELS,LEADERSHIP FOR SOCIAL JUSTICE,R,1910-2150,WEB7,36.88392057,-76.3040099,N/A,"MYRAN, STEVEN",SYNC,EFL,GR,,,
201520,20309,ENGL,ENGLISH COMPOSITION,M,0800-0850,BAL,36.88448578,-76.30352787,3067,"WATKINSON, GEOFF",CLAS,ENGL,UG,,,
201520,20309,ENGL,ENGLISH COMPOSITION,W,0800-0850,BAL,36.88448578,-76.30352787,3067,"WATKINSON, GEOFF",CLAS,ENGL,UG,,,
201520,20309,ENGL,ENGLISH COMPOSITION,F,0800-0850,BAL,36.88448578,-76.30352787,3067,"WATKINSON, GEOFF",CLAS,ENGL,UG,,,
201520,20329,ENGL,ENGLISH COMPOSITION,M,0900-0950,BAL,36.88448578,-76.30352787,1005,"SLEVIN, AMIE",CLAS,ENGL,UG,,,
201520,20329,ENGL,ENGLISH COMPOSITION,W,0900-0950,BAL,36.88448578,-76.30352787,1005,"SLEVIN, AMIE",CLAS,ENGL,UG,,,
201520,20329,ENGL,ENGLISH COMPOSITION,F,0900-0950,BAL,36.88448578,-76.30352787,1005,"SLEVIN, AMIE",CLAS,ENGL,UG,,,
201520,20329,ENGL,ENGLISH COMPOSITION,M,0900-0950,BAL,36.88448578,-76.30352787,1005,"SLEVIN, AMIE",CLAS,ENGL,UG,,,
201520,20329,ENGL,ENGLISH COMPOSITION,W,0900-0950,BAL,36.88448578,-76.30352787,1005,"SLEVIN, AMIE",CLAS,ENGL,UG,,,
201520,20329,ENGL,ENGLISH COMPOSITION,F,0900-0950,BAL,36.88448578,-76.30352787,1005,"SLEVIN, AMIE",CLAS,ENGL,UG,,,
201520,20329,ENGL,ENGLISH COMPOSITION,M,0900-0950,BAL,36.88448578,-76.30352787,1005,"SLEVIN, AMIE",CLAS,ENGL,UG,,,
201520,20329,ENGL,ENGLISH COMPOSITION,W,0900-0950,BAL,36.88448578,-76.30352787,1005,"SLEVIN, AMIE",CLAS,ENGL,UG,,,
201520,20329,ENGL,ENGLISH COMPOSITION,F,0900-0950,BAL,36.88448578,-76.30352787,1005,"SLEVIN, AMIE",CLAS,ENGL,UG,,,
201520,20331,ENGL,ENGLISH COMPOSITION,M,1100-1150,BAL,36.88448578,-76.30352787,2067,"RHODES, CATHLEEN",CLAS,ENGL,UG,,,
201520,20331,ENGL,ENGLISH COMPOSITION,W,1100-1150,BAL,36.88448578,-76.30352787,2067,"RHODES, CATHLEEN",CLAS,ENGL,UG,,,
201520,20331,ENGL,ENGLISH COMPOSITION,F,1100-1150,BAL,36.88448578,-76.30352787,2067,"RHODES, CATHLEEN",CLAS,ENGL,UG,,,
201520,20332,ENGL,ENGLISH COMPOSITION,M,1000-1050,BAL,36.88448578,-76.30352787,1005,"TOOLEY, SUKI",CLAS,ENGL,UG,,,
201520,20332,ENGL,ENGLISH COMPOSITION,W,1000-1050,BAL,36.88448578,-76.30352787,1005,"TOOLEY, SUKI",CLAS,ENGL,UG,,,
201520,20332,ENGL,ENGLISH COMPOSITION,F,1000-1050,BAL,36.88448578,-76.30352787,1005,"TOOLEY, SUKI",CLAS,ENGL,UG,,,
201520,20332,ENGL,ENGLISH COMPOSITION,M,1000-1050,BAL,36.88448578,-76.30352787,1005,"TOOLEY, SUKI",CLAS,ENGL,UG,,,
201520,20332,ENGL,ENGLISH COMPOSITION,W,1000-1050,BAL,36.88448578,-76.30352787,1005,"TOOLEY, SUKI",CLAS,ENGL,UG,,,
201520,20332,ENGL,ENGLISH COMPOSITION,F,1000-1050,BAL,36.88448578,-76.30352787,1005,"TOOLEY, SUKI",CLAS,ENGL,UG,,,
201520,20333,ENGL,ENGLISH COMPOSITION,M,1100-1150,BAL,36.88448578,-76.30352787,1005,"TOOLEY, SUKI",CLAS,ENGL,UG,,,
201520,20333,ENGL,ENGLISH COMPOSITION,W,1100-1150,BAL,36.88448578,-76.30352787,1005,"TOOLEY, SUKI",CLAS,ENGL,UG,,,
201520,20333,ENGL,ENGLISH COMPOSITION,F,1100-1150,BAL,36.88448578,-76.30352787,1005,"TOOLEY, SUKI",CLAS,ENGL,UG,,,
201520,20334,ENGL,ENGLISH COMPOSITION,M,1200-1250,BAL,36.88448578,-76.30352787,1003,"TOOLEY, SUKI",CLAS,ENGL,UG,,,
201520,20334,ENGL,ENGLISH COMPOSITION,W,1200-1250,BAL,36.88448578,-76.30352787,1003,"TOOLEY, SUKI",CLAS,ENGL,UG,,,
201520,20334,ENGL,ENGLISH COMPOSITION,F,1200-1250,BAL,36.88448578,-76.30352787,1003,"TOOLEY, SUKI",CLAS,ENGL,UG,,,
201520,20335,ENGL,ENGLISH COMPOSITION,M,1200-1250,ED,36.88578156,-76.3033884,206,"STANISZEWSKA-DE MOTT, JADWIGA",CLAS,ENGL,UG,,,
201520,20335,ENGL,ENGLISH COMPOSITION,W,1200-1250,ED,36.88578156,-76.3033884,206,"STANISZEWSKA-DE MOTT, JADWIGA",CLAS,ENGL,UG,,,
201520,20335,ENGL,ENGLISH COMPOSITION,F,1200-1250,ED,36.88578156,-76.3033884,206,"STANISZEWSKA-DE MOTT, JADWIGA",CLAS,ENGL,UG,,,
201520,20336,ENGL,ENGLISH COMPOSITION,M,1300-1350,BAL,36.88448578,-76.30352787,2068,"MATHESON, KOLE",CLAS,ENGL,UG,,,
201520,20336,ENGL,ENGLISH COMPOSITION,W,1300-1350,BAL,36.88448578,-76.30352787,2068,"MATHESON, KOLE",CLAS,ENGL,UG,,,
201520,20336,ENGL,ENGLISH COMPOSITION,W,1300-1350,BAL,36.88448578,-76.30352787,2068,"MATHESON, KOLE",CLAS,ENGL,UG,,,
201520,20337,ENGL,ENGLISH COMPOSITION,M,1400-1450,BAL,36.88448578,-76.30352787,2061,"WHITEHEAD, BOBBIE",CLAS,ENGL,UG,,,
201520,20337,ENGL,ENGLISH COMPOSITION,F,1400-1450,BAL,36.88448578,-76.30352787,2061,"WHITEHEAD, BOBBIE",CLAS,ENGL,UG,,,
201520,20337,ENGL,ENGLISH COMPOSITION,W,1400-1450,BAL,36.88448578,-76.30352787,2061,"WHITEHEAD, BOBBIE",CLAS,ENGL,UG,,,
201520,20338,ENGL,ENGLISH COMPOSITION,M,1500-1615,BAL,36.88448578,-76.30352787,3071,"WHITEHEAD, BOBBIE",CLAS,ENGL,UG,,,
201520,20338,ENGL,ENGLISH COMPOSITION,W,1500-1615,BAL,36.88448578,-76.30352787,3071,"WHITEHEAD, BOBBIE",CLAS,ENGL,UG,,,
201520,20339,ENGL,ENGLISH COMPOSITION,M,1745-1900,OCNPS,36.88503922,-76.3077182,205,"LOCKHART, TIMOTHY",CLAS,ENGL,UG,,,
201520,20339,ENGL,ENGLISH COMPOSITION,W,1745-1900,OCNPS,36.88503922,-76.3077182,205,"LOCKHART, TIMOTHY",CLAS,ENGL,UG,,,
201520,20340,ENGL,ENGLISH COMPOSITION,T,0800-0915,ED,36.88578156,-76.3033884,206,"WATKINSON, GEOFF",CLAS,ENGL,UG,,,
201520,20340,ENGL,ENGLISH COMPOSITION,R,0800-0915,ED,36.88578156,-76.3033884,206,"WATKINSON, GEOFF",CLAS,ENGL,UG,,,
201520,20341,ENGL,ENGLISH COMPOSITION,T,1100-1215,BAL,36.88448578,-76.30352787,3067,"YOUNG, SARAH",CLAS,ENGL,UG,,,
201520,20341,ENGL,ENGLISH COMPOSITION,R,1100-1215,BAL,36.88448578,-76.30352787,3067,"YOUNG, SARAH",CLAS,ENGL,UG,,,
201520,20342,ENGL,ENGLISH COMPOSITION,W,1620-1900,BAL,36.88448578,-76.30352787,1003,"DOUCETTE, JOHN",CLAS,ENGL,UG,,,
201520,20956,ENGL,ENGLISH COMPOSITION,T,0800-0915,BAL,36.88448578,-76.30352787,3067,"PARKER, NATALIE",CLAS,ENGL,UG,,,
201520,20956,ENGL,ENGLISH COMPOSITION,R,0800-0915,BAL,36.88448578,-76.30352787,3067,"PARKER, NATALIE",CLAS,ENGL,UG,,,
201520,20958,ENGL,ENGLISH COMPOSITION,M,1400-1450,BAL,36.88448578,-76.30352787,3069,"MATHESON, KOLE",CLAS,ENGL,UG,,,
201520,20958,ENGL,ENGLISH COMPOSITION,W,1400-1450,BAL,36.88448578,-76.30352787,3069,"MATHESON, KOLE",CLAS,ENGL,UG,,,
201520,20958,ENGL,ENGLISH COMPOSITION,F,1400-1450,BAL,36.88448578,-76.30352787,3069,"MATHESON, KOLE",CLAS,ENGL,UG,,,
201520,21591,ENGL,ENGLISH COMPOSITION,M,1100-1150,BAL,36.88448578,-76.30352787,3071,"MATHESON, KOLE",CLAS,ENGL,UG,,,
201520,21591,ENGL,ENGLISH COMPOSITION,W,1100-1150,BAL,36.88448578,-76.30352787,3071,"MATHESON, KOLE",CLAS,ENGL,UG,,,
201520,21591,ENGL,ENGLISH COMPOSITION,F,1100-1150,BAL,36.88448578,-76.30352787,3071,"MATHESON, KOLE",CLAS,ENGL,UG,,,
201520,21592,ENGL,ENGLISH COMPOSITION,M,1100-1150,BAL,36.88448578,-76.30352787,3067,"TREFETHEN, ANGELA",CLAS,ENGL,UG,,,
201520,21592,ENGL,ENGLISH COMPOSITION,W,1100-1150,BAL,36.88448578,-76.30352787,3067,"TREFETHEN, ANGELA",CLAS,ENGL,UG,,,
201520,21592,ENGL,ENGLISH COMPOSITION,F,1100-1150,BAL,36.88448578,-76.30352787,3067,"TREFETHEN, ANGELA",CLAS,ENGL,UG,,,
201520,21755,ENGL,ENGLISH COMPOSITION,M,1620-1735,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"STEWART, NATHAN",CLAS,ENGL,UG,,,
201520,21755,ENGL,ENGLISH COMPOSITION,W,1620-1735,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"STEWART, NATHAN",CLAS,ENGL,UG,,,
201520,21756,ENGL,ENGLISH COMPOSITION,T,1330-1445,BAL,36.88448578,-76.30352787,1005,"YOUNG, SARAH",CLAS,ENGL,UG,,,
201520,21756,ENGL,ENGLISH COMPOSITION,R,1330-1445,BAL,36.88448578,-76.30352787,1005,"YOUNG, SARAH",CLAS,ENGL,UG,,,
201520,21757,ENGL,ENGLISH COMPOSITION,T,1100-1215,BAL,36.88448578,-76.30352787,1003,"PARKER, NATALIE",CLAS,ENGL,UG,,,
201520,21757,ENGL,ENGLISH COMPOSITION,R,1100-1215,BAL,36.88448578,-76.30352787,1003,"PARKER, NATALIE",CLAS,ENGL,UG,,,
201520,21758,ENGL,ENGLISH COMPOSITION,M,1620-1735,ED,36.88578156,-76.3033884,206,"SIBSON, KIM",CLAS,ENGL,UG,,,
201520,21758,ENGL,ENGLISH COMPOSITION,W,1620-1735,ED,36.88578156,-76.3033884,206,"SIBSON, KIM",CLAS,ENGL,UG,,,
201520,21759,ENGL,ENGLISH COMPOSITION,M,1300-1350,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"TREFETHEN, ANGELA",CLAS,ENGL,UG,,,
201520,21759,ENGL,ENGLISH COMPOSITION,W,1300-1350,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"TREFETHEN, ANGELA",CLAS,ENGL,UG,,,
201520,21759,ENGL,ENGLISH COMPOSITION,F,1300-1350,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"TREFETHEN, ANGELA",CLAS,ENGL,UG,,,
201520,21770,ENGL,ENGLISH COMPOSITION,W,1000-1050,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"LARRIMORE, MATTHEW",CLAS,ENGL,UG,,,
201520,21770,ENGL,ENGLISH COMPOSITION,F,1000-1050,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"LARRIMORE, MATTHEW",CLAS,ENGL,UG,,,
201520,21770,ENGL,ENGLISH COMPOSITION,M,1000-1050,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"LARRIMORE, MATTHEW",CLAS,ENGL,UG,,,
201520,21933,ENGL,ENGLISH COMPOSITION,M,1620-1735,BAL,36.88448578,-76.30352787,2069,"LAMAR, JUDAH-MICAH",CLAS,ENGL,UG,,,
201520,21933,ENGL,ENGLISH COMPOSITION,W,1620-1735,BAL,36.88448578,-76.30352787,2069,"LAMAR, JUDAH-MICAH",CLAS,ENGL,UG,,,
201520,22204,ENGL,ENGLISH COMPOSITION,M,1000-1050,BAL,36.88448578,-76.30352787,1004,"TREFETHEN, ANGELA",CLAS,ENGL,UG,,,
201520,22204,ENGL,ENGLISH COMPOSITION,W,1000-1050,BAL,36.88448578,-76.30352787,1004,"TREFETHEN, ANGELA",CLAS,ENGL,UG,,,
201520,22204,ENGL,ENGLISH COMPOSITION,F,1000-1050,BAL,36.88448578,-76.30352787,1004,"TREFETHEN, ANGELA",CLAS,ENGL,UG,,,
201520,22205,ENGL,ENGLISH COMPOSITION,M,1300-1350,BAL,36.88448578,-76.30352787,2067,"RHODES, CATHLEEN",CLAS,ENGL,UG,,,
201520,22205,ENGL,ENGLISH COMPOSITION,W,1300-1350,BAL,36.88448578,-76.30352787,2067,"RHODES, CATHLEEN",CLAS,ENGL,UG,,,
201520,22205,ENGL,ENGLISH COMPOSITION,F,1300-1350,BAL,36.88448578,-76.30352787,2067,"RHODES, CATHLEEN",CLAS,ENGL,UG,,,
201520,22206,ENGL,ENGLISH COMPOSITION,F,1100-1150,BAL,36.88448578,-76.30352787,1003,"LARRIMORE, MATTHEW",CLAS,ENGL,UG,,,
201520,22206,ENGL,ENGLISH COMPOSITION,W,1100-1150,BAL,36.88448578,-76.30352787,1003,"LARRIMORE, MATTHEW",CLAS,ENGL,UG,,,
201520,22206,ENGL,ENGLISH COMPOSITION,F,1100-1150,BAL,36.88448578,-76.30352787,1003,"LARRIMORE, MATTHEW",CLAS,ENGL,UG,,,
201520,22234,ENGL,ENGLISH COMPOSITION,F,0900-0950,BAL,36.88448578,-76.30352787,3067,"LARRIMORE, MATTHEW",CLAS,ENGL,UG,,,
201520,22234,ENGL,ENGLISH COMPOSITION,W,0900-0950,BAL,36.88448578,-76.30352787,3067,"LARRIMORE, MATTHEW",CLAS,ENGL,UG,,,
201520,22234,ENGL,ENGLISH COMPOSITION,F,0900-0950,BAL,36.88448578,-76.30352787,3067,"LARRIMORE, MATTHEW",CLAS,ENGL,UG,,,
201520,23109,ENGL,ENGLISH COMPOSITION,M,1200-1250,BAL,36.88448578,-76.30352787,2067,"RHODES, CATHLEEN",CLAS,ENGL,UG,,,
201520,23109,ENGL,ENGLISH COMPOSITION,W,1200-1250,BAL,36.88448578,-76.30352787,2067,"RHODES, CATHLEEN",CLAS,ENGL,UG,,,
201520,23109,ENGL,ENGLISH COMPOSITION,F,1200-1250,BAL,36.88448578,-76.30352787,2067,"RHODES, CATHLEEN",CLAS,ENGL,UG,,,
201520,23308,ENGL,ENGLISH COMPOSITION,T,1330-1445,BAL,36.88448578,-76.30352787,2067,"MAGYAR, CALEB",CLAS,ENGL,UG,,,
201520,23308,ENGL,ENGLISH COMPOSITION,R,1330-1445,BAL,36.88448578,-76.30352787,2067,"MAGYAR, CALEB",CLAS,ENGL,UG,,,
201520,23933,ENGL,ENGLISH COMPOSITION,M,0900-0950,BAL,36.88448578,-76.30352787,2061,"TOBIN, ARIEL",CLAS,ENGL,UG,,,
201520,23933,ENGL,ENGLISH COMPOSITION,W,0900-0950,BAL,36.88448578,-76.30352787,2061,"TOBIN, ARIEL",CLAS,ENGL,UG,,,
201520,23933,ENGL,ENGLISH COMPOSITION,F,0900-0950,BAL,36.88448578,-76.30352787,2061,"TOBIN, ARIEL",CLAS,ENGL,UG,,,
201520,23941,ENGL,ENGLISH COMPOSITION,R,1620-1900,ED,36.88578156,-76.3033884,206,"FRIEDMAN, VICKI",CLAS,ENGL,UG,,,
201520,24136,ENGL,ENGLISH COMPOSITION,T,1330-1445,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"TORREY, JAMES",CLAS,ENGL,UG,,,
201520,24136,ENGL,ENGLISH COMPOSITION,R,1330-1445,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"TORREY, JAMES",CLAS,ENGL,UG,,,
201520,24772,ENGL,ENGLISH COMPOSITION,M,1100-1150,ED,36.88578156,-76.3033884,157,"TOBIN, ARIEL",CLAS,ENGL,UG,,,
201520,24772,ENGL,ENGLISH COMPOSITION,W,1100-1150,ED,36.88578156,-76.3033884,157,"TOBIN, ARIEL",CLAS,ENGL,UG,,,
201520,24772,ENGL,ENGLISH COMPOSITION,F,1100-1150,ED,36.88578156,-76.3033884,157,"TOBIN, ARIEL",CLAS,ENGL,UG,,,
201520,24773,ENGL,ENGLISH COMPOSITION,M,1200-1250,BAL,36.88448578,-76.30352787,3071,"LARSON, GREGORY",CLAS,ENGL,UG,,,
201520,24773,ENGL,ENGLISH COMPOSITION,W,1200-1250,BAL,36.88448578,-76.30352787,3071,"LARSON, GREGORY",CLAS,ENGL,UG,,,
201520,24773,ENGL,ENGLISH COMPOSITION,F,1200-1250,BAL,36.88448578,-76.30352787,3071,"LARSON, GREGORY",CLAS,ENGL,UG,,,
201520,24860,ENGL,ENGLISH COMPOSITION,F,1000-1050,ED,36.88578156,-76.3033884,206,"TOBIN, ARIEL",CLAS,ENGL,UG,,,
201520,24860,ENGL,ENGLISH COMPOSITION,M,1000-1050,ED,36.88578156,-76.3033884,206,"TOBIN, ARIEL",CLAS,ENGL,UG,,,
201520,24860,ENGL,ENGLISH COMPOSITION,W,1000-1050,ED,36.88578156,-76.3033884,206,"TOBIN, ARIEL",CLAS,ENGL,UG,,,
201520,24989,ENGL,ENGLISH COMPOSITION,T,1330-1445,BAL,36.88448578,-76.30352787,3069,"DAMBRUCH, JESSICA",CLAS,ENGL,UG,,,
201520,24989,ENGL,ENGLISH COMPOSITION,R,1330-1445,BAL,36.88448578,-76.30352787,3069,"DAMBRUCH, JESSICA",CLAS,ENGL,UG,,,
201520,27108,ENGL,ENGLISH COMPOSITION,M,0800-0850,BAL,36.88448578,-76.30352787,1003,"CHAMPAGNE, CHERYL",CLAS,ENGL,UG,,,
201520,27108,ENGL,ENGLISH COMPOSITION,W,0800-0850,BAL,36.88448578,-76.30352787,1003,"CHAMPAGNE, CHERYL",CLAS,ENGL,UG,,,
201520,27108,ENGL,ENGLISH COMPOSITION,F,0800-0850,BAL,36.88448578,-76.30352787,1003,"CHAMPAGNE, CHERYL",CLAS,ENGL,UG,,,
201520,27197,ENGL,ENGLISH COMPOSITION,T,1330-1445,ED,36.88578156,-76.3033884,208,"CIARA, ROBERT",CLAS,ENGL,UG,,,
201520,27197,ENGL,ENGLISH COMPOSITION,R,1330-1445,ED,36.88578156,-76.3033884,208,"CIARA, ROBERT",CLAS,ENGL,UG,,,
201520,20349,ENGL,INTRODUCTION TO LITERATURE,M,0800-0850,BAL,36.88448578,-76.30352787,3066,"PORTER-TROUPE, MARY",CLAS,ENGL,UG,,,
201520,20349,ENGL,INTRODUCTION TO LITERATURE,W,0800-0850,BAL,36.88448578,-76.30352787,3066,"PORTER-TROUPE, MARY",CLAS,ENGL,UG,,,
201520,20349,ENGL,INTRODUCTION TO LITERATURE,F,0800-0850,BAL,36.88448578,-76.30352787,3066,"PORTER-TROUPE, MARY",CLAS,ENGL,UG,,,
201520,20350,ENGL,INTRODUCTION TO LITERATURE,M,0900-0950,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"DAMBRUCH, STEFFANI",CLAS,ENGL,UG,,,
201520,20350,ENGL,INTRODUCTION TO LITERATURE,W,0900-0950,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"DAMBRUCH, STEFFANI",CLAS,ENGL,UG,,,
201520,20350,ENGL,INTRODUCTION TO LITERATURE,F,0900-0950,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"DAMBRUCH, STEFFANI",CLAS,ENGL,UG,,,
201520,20351,ENGL,INTRODUCTION TO LITERATURE,M,0900-0950,BAL,36.88448578,-76.30352787,2068,"PORTER-TROUPE, MARY",CLAS,ENGL,UG,,,
201520,20351,ENGL,INTRODUCTION TO LITERATURE,W,0900-0950,BAL,36.88448578,-76.30352787,2068,"PORTER-TROUPE, MARY",CLAS,ENGL,UG,,,
201520,20351,ENGL,INTRODUCTION TO LITERATURE,F,0900-0950,BAL,36.88448578,-76.30352787,2068,"PORTER-TROUPE, MARY",CLAS,ENGL,UG,,,
201520,20352,ENGL,INTRODUCTION TO LITERATURE,T,1100-1215,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"SUGIOKA, STEPHANIE",CLAS,ENGL,UG,,,
201520,20352,ENGL,INTRODUCTION TO LITERATURE,R,1100-1215,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2104,"SUGIOKA, STEPHANIE",CLAS,ENGL,UG,,,
201520,20353,ENGL,INTRODUCTION TO LITERATURE,F,1200-1250,BAL,36.88448578,-76.30352787,1004,"BUCHHOLZ, LAURA",CLAS,ENGL,UG,,,
201520,20353,ENGL,INTRODUCTION TO LITERATURE,W,1200-1250,BAL,36.88448578,-76.30352787,1004,"BUCHHOLZ, LAURA",CLAS,ENGL,UG,,,
201520,20353,ENGL,INTRODUCTION TO LITERATURE,M,1200-1250,BAL,36.88448578,-76.30352787,1004,"BUCHHOLZ, LAURA",CLAS,ENGL,UG,,,
201520,20354,ENGL,INTRODUCTION TO LITERATURE,M,1300-1350,DIEHN,36.88705158,-76.30770139,1102,"FARRELL, PATRICK",CLAS,ENGL,UG,,,
201520,20354,ENGL,INTRODUCTION TO LITERATURE,W,1300-1350,DIEHN,36.88705158,-76.30770139,1102,"FARRELL, PATRICK",CLAS,ENGL,UG,,,
201520,20355,ENGL,INTRODUCTION TO LITERATURE,F,1400-1450,DIEHN,36.88705158,-76.30770139,1104,"FARRELL, PATRICK",CLAS,ENGL,UG,,,
201520,20356,ENGL,INTRODUCTION TO LITERATURE,M,1500-1615,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2106,"WEDDINGTON, HEATHER",CLAS,ENGL,UG,,,
201520,20356,ENGL,INTRODUCTION TO LITERATURE,W,1500-1615,"Dragas Hall, 1201 49th street, Norfolk, VA 23529",36.88732403,-76.30529813,2106,"WEDDINGTON, HEATHER",CLAS,ENGL,UG,,,
201520,20357,ENGL,INTRODUCTION TO LITERATURE,W,1910-2150,BAL,36.88448578,-76.30352787,2068,"GREENE, TRAVIS",CLAS,ENGL,UG,,,
